delivery_id,format,match_id,delivery_str,innings,over_num,ball_in_over,bowler,bowler_id,bowling_style,right_armed_bowl,batter,batter_id,right_handed_bat,non_striker,non_striker_id,matchup,ball_speed_ms,ball_speed_kmh,pitch_x,pitch_y,stumps_x,stumps_y,field_x,field_y,lateral_swing,stumps_off_centre,pitch_off_centre,length_from_batter,delivery_type,height_class,ball_age_overs,ball_age_since_replacement,ball_id_within_innings,ball_phase,ball_type,is_new_ball_period,runs,batter_runs,bowler_runs,extras,is_wide,is_no_ball,is_leg_bye,is_bye,dismissal_details,batter_is_right,bowler_is_right,has_pitch_xy,has_stumps_xy,has_speed,has_trajectory,venue,city,country,match_date,temperature_c,humidity_pct,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,precipitation_mm,pressure_hpa,pitch_type,pitch_condition,venue_join_confidence,weather_available,ball_num_seq
IPL_Men_20_1.14.1,IPL_Men,20,1.14.1,1,14,1,Shahbaz Nadeem,57,ORTHODOX,0.0,Clint McKay,207,1.0,Harbhajan Singh,103,RH_vs_LA,24.357,87.6852,-0.189,7.491,-0.216,0.584,67.0,69.0,-0.026999999999999996,0.216,0.189,12.629000000000001,full,hip,14.166666666666666,14.166666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_1.14.2,IPL_Men,20,1.14.2,1,14,2,Shahbaz Nadeem,57,ORTHODOX,0.0,Harbhajan Singh,103,1.0,Clint McKay,207,RH_vs_LA,27.129,97.6644,-0.438,6.146,-0.407,0.718,35.0,8.0,0.031000000000000028,0.407,0.438,13.974,full,hip,14.333333333333334,14.333333333333334,A,middle,Kookaburra_Pink,0,4.0,4,4,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_1.14.3,IPL_Men,20,1.14.3,1,14,3,Shahbaz Nadeem,57,ORTHODOX,0.0,Harbhajan Singh,103,1.0,Clint McKay,207,RH_vs_LA,24.994,89.97840000000001,-0.133,6.3,-0.167,0.706,42.0,36.0,-0.034,0.167,0.133,13.82,full,hip,14.5,14.5,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_20_1.14.4,IPL_Men,20,1.14.4,1,14,4,Shahbaz Nadeem,57,ORTHODOX,0.0,Harbhajan Singh,103,1.0,Clint McKay,207,RH_vs_LA,26.202,94.3272,-0.389,7.151,-0.314,0.647,38.0,23.0,0.07500000000000001,0.314,0.389,12.969000000000001,full,hip,14.666666666666666,14.666666666666666,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_20_1.14.5,IPL_Men,20,1.14.5,1,14,5,Shahbaz Nadeem,57,ORTHODOX,0.0,Harbhajan Singh,103,1.0,Clint McKay,207,RH_vs_LA,25.612,92.2032,-0.144,6.637,-0.034,0.725,32.0,67.0,0.10999999999999999,0.034,0.144,13.483,full,hip,14.833333333333334,14.833333333333334,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_1.14.6,IPL_Men,20,1.14.6,1,14,6,Shahbaz Nadeem,57,ORTHODOX,0.0,Clint McKay,207,1.0,Harbhajan Singh,103,RH_vs_LA,22.652,81.5472,-0.425,5.757,-0.474,0.729,36.0,38.0,-0.04899999999999999,0.474,0.425,14.363000000000001,full,hip,15.0,15.0,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_1.15.1,IPL_Men,20,1.15.1,1,15,1,Irfan Pathan,49,MEDIUM_SEAM,0.0,Harbhajan Singh,103,1.0,Clint McKay,207,RH_vs_LA,36.719,132.1884,-0.26,,-0.263,0.147,76.0,73.0,-0.0030000000000000027,0.263,0.26,,unknown,below_knee,15.166666666666666,15.166666666666666,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,0,1,1,0,,,,,,,,,,,,,,,,1
IPL_Men_20_1.15.2,IPL_Men,20,1.15.2,1,15,2,Irfan Pathan,49,MEDIUM_SEAM,0.0,Clint McKay,207,1.0,Harbhajan Singh,103,RH_vs_LA,32.015,115.254,0.015,7.516,-0.297,1.047,38.0,35.0,-0.312,0.297,0.015,12.604000000000001,full,waist,15.333333333333334,15.333333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_1.15.3,IPL_Men,20,1.15.3,1,15,3,Irfan Pathan,49,MEDIUM_SEAM,0.0,Clint McKay,207,1.0,Harbhajan Singh,103,RH_vs_LA,37.486,134.9496,-0.664,2.819,-0.841,0.33,33.0,38.0,-0.17699999999999994,0.841,0.664,17.301000000000002,yorker,knee,15.5,15.5,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_20_1.15.4,IPL_Men,20,1.15.4,1,15,4,Irfan Pathan,49,MEDIUM_SEAM,0.0,Clint McKay,207,1.0,Harbhajan Singh,103,RH_vs_LA,31.343,112.8348,-0.3,5.059,-0.502,0.576,38.0,73.0,-0.202,0.502,0.3,15.061,yorker,hip,15.666666666666666,15.666666666666666,A,middle,Kookaburra_Pink,0,2.0,2,2,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_20_1.15.5,IPL_Men,20,1.15.5,1,15,5,Irfan Pathan,49,MEDIUM_SEAM,0.0,Clint McKay,207,1.0,Harbhajan Singh,103,RH_vs_LA,36.982,133.1352,-0.284,5.088,-0.527,0.529,0.0,0.0,-0.24300000000000005,0.527,0.284,15.032,yorker,knee,15.833333333333334,15.833333333333334,A,middle,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,c Umesh Yadav b Irfan Pathan,True,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_1.15.6,IPL_Men,20,1.15.6,1,15,6,Irfan Pathan,49,MEDIUM_SEAM,0.0,Harbhajan Singh,103,1.0,RP Singh,112,RH_vs_LA,36.956,133.04160000000002,-0.183,0.867,-0.23,0.131,84.0,62.0,-0.047000000000000014,0.23,0.183,19.253,full_toss,below_knee,16.0,16.0,A,middle,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_1.16.1,IPL_Men,20,1.16.1,1,16,1,Morne Morkel,169,FAST_SEAM,1.0,Harbhajan Singh,103,1.0,RP Singh,112,RH_vs_RA,39.836,143.4096,-0.212,8.2,0.231,0.96,5.0,5.0,0.443,0.231,0.212,11.920000000000002,good_length,waist,16.166666666666668,16.166666666666668,A,death,Kookaburra_Pink,0,1.0,0,0,Lb,0,0,1,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_1.16.2,IPL_Men,20,1.16.2,1,16,2,Morne Morkel,169,FAST_SEAM,1.0,RP Singh,112,1.0,Harbhajan Singh,103,RH_vs_RA,39.859,143.4924,-0.177,2.339,-0.058,0.126,51.0,36.0,0.119,0.058,0.177,17.781000000000002,yorker,below_knee,16.333333333333332,16.333333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_1.16.3,IPL_Men,20,1.16.3,1,16,3,Morne Morkel,169,FAST_SEAM,1.0,RP Singh,112,1.0,Harbhajan Singh,103,RH_vs_RA,39.508,142.2288,-0.584,10.088,-0.289,1.416,5.0,5.0,0.295,0.289,0.584,10.032000000000002,good_length,chest,16.5,16.5,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_20_1.16.4,IPL_Men,20,1.16.4,1,16,4,Morne Morkel,169,FAST_SEAM,1.0,RP Singh,112,1.0,Harbhajan Singh,103,RH_vs_RA,39.498,142.1928,-0.642,8.266,-0.564,1.038,5.0,5.0,0.07800000000000007,0.564,0.642,11.854000000000001,good_length,waist,16.666666666666668,16.666666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_20_1.16.5,IPL_Men,20,1.16.5,1,16,5,Morne Morkel,169,FAST_SEAM,1.0,RP Singh,112,1.0,Harbhajan Singh,103,RH_vs_RA,40.889,147.2004,-0.251,4.124,-0.118,0.495,0.0,0.0,0.133,0.118,0.251,15.996000000000002,yorker,knee,16.833333333333332,16.833333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,b Morne Morkel,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_1.16.6,IPL_Men,20,1.16.6,1,16,6,Morne Morkel,169,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_RA,40.957,147.4452,0.337,,0.285,0.203,5.0,5.0,-0.052000000000000046,0.285,0.337,,unknown,below_knee,17.0,17.0,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,0,1,1,0,,,,,,,,,,,,,,,,6
IPL_Men_20_1.17.1,IPL_Men,20,1.17.1,1,17,1,Umesh Yadav,59,FAST_SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,39.99,143.964,-0.3,10.162,-0.092,1.257,5.0,5.0,0.208,0.092,0.3,9.958,good_length,chest,17.166666666666668,17.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_1.17.2,IPL_Men,20,1.17.2,1,17,2,Umesh Yadav,59,FAST_SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,30.388,109.39680000000001,-0.394,8.266,-0.194,0.713,13.0,40.0,0.2,0.194,0.394,11.854000000000001,good_length,hip,17.333333333333332,17.333333333333332,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_1.17.3,IPL_Men,20,1.17.3,1,17,3,Umesh Yadav,59,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_RA,39.33,141.588,0.132,5.382,0.407,0.533,5.0,5.0,0.27499999999999997,0.407,0.132,14.738000000000001,yorker,knee,17.5,17.5,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_20_1.17.4,IPL_Men,20,1.17.4,1,17,4,Umesh Yadav,59,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_RA,38.335,138.006,-0.309,12.384,0.171,1.85,5.0,5.0,0.48,0.171,0.309,7.736000000000001,short_of_length,head,17.666666666666668,17.666666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_20_1.17.5,IPL_Men,20,1.17.5,1,17,5,Umesh Yadav,59,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_RA,39.246,141.28560000000002,0.174,4.702,0.415,0.455,5.0,5.0,0.241,0.415,0.174,15.418000000000001,yorker,knee,17.833333333333332,17.833333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_1.17.6,IPL_Men,20,1.17.6,1,17,6,Umesh Yadav,59,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_RA,37.91,136.476,-0.348,13.34,0.385,2.333,5.0,5.0,0.733,0.385,0.348,6.780000000000001,short_of_length,head,18.0,18.0,A,death,Kookaburra_Pink,0,2.0,1,2,Nb,0,1,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_1.17.7,IPL_Men,20,1.17.7,1,17,7,Umesh Yadav,59,FAST_SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,31.826,114.5736,-0.383,6.979,-0.409,0.796,5.0,5.0,-0.025999999999999968,0.409,0.383,13.141000000000002,full,hip,18.166666666666668,18.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_1.18.1,IPL_Men,20,1.18.1,1,18,1,Morne Morkel,169,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_RA,39.802,143.2872,-0.348,8.086,-0.12,0.95,53.0,38.0,0.22799999999999998,0.12,0.348,12.034,good_length,waist,18.166666666666668,18.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_1.18.2,IPL_Men,20,1.18.2,1,18,2,Morne Morkel,169,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_RA,40.222,144.7992,0.087,3.28,0.327,0.429,5.0,5.0,0.24000000000000002,0.327,0.087,16.84,yorker,knee,18.333333333333332,18.333333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_1.18.3,IPL_Men,20,1.18.3,1,18,3,Morne Morkel,169,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Harbhajan Singh,103,LH_vs_RA,39.641,142.70759999999999,-0.147,2.432,0.001,0.202,73.0,17.0,0.148,0.001,0.147,17.688000000000002,yorker,below_knee,18.5,18.5,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_20_1.18.4,IPL_Men,20,1.18.4,1,18,4,Morne Morkel,169,FAST_SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,40.928,147.3408,-0.069,,-0.073,0.048,92.0,47.0,-0.00399999999999999,0.073,0.069,,unknown,below_knee,18.666666666666668,18.666666666666668,A,death,Kookaburra_Pink,0,4.0,4,4,,0,0,0,0,,True,True,0,1,1,0,,,,,,,,,,,,,,,,4
IPL_Men_20_1.18.5,IPL_Men,20,1.18.5,1,18,5,Morne Morkel,169,FAST_SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,40.739,146.66039999999998,-1.085,6.565,-1.387,0.708,5.0,5.0,-0.30200000000000005,1.387,1.085,13.555,full,hip,18.833333333333332,18.833333333333332,A,death,Kookaburra_Pink,0,1.0,0,1,Wd,1,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_1.18.6,IPL_Men,20,1.18.6,1,18,6,Morne Morkel,169,FAST_SEAM,1.0,Harbhajan Singh,103,1.0,Pragyan Ojha,106,RH_vs_RA,39.345,141.642,-0.608,9.764,-0.533,1.156,0.0,0.0,0.07499999999999996,0.533,0.608,10.356000000000002,good_length,chest,19.0,19.0,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,c Naman Ojha b Morne Morkel,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_1.18.7,IPL_Men,20,1.18.7,1,18,7,Morne Morkel,169,FAST_SEAM,1.0,Munaf Patel,104,1.0,Pragyan Ojha,106,RH_vs_RA,38.971,140.29559999999998,-0.121,4.605,0.143,0.482,62.0,54.0,0.264,0.143,0.121,15.515,yorker,knee,19.166666666666668,19.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_1.19.1,IPL_Men,20,1.19.1,1,19,1,Umesh Yadav,59,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Munaf Patel,104,LH_vs_RA,38.237,137.6532,0.471,9.469,0.136,1.091,74.0,18.0,-0.33499999999999996,0.136,0.471,10.651000000000002,good_length,waist,19.166666666666668,19.166666666666668,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_1.19.2,IPL_Men,20,1.19.2,1,19,2,Umesh Yadav,59,FAST_SEAM,1.0,Munaf Patel,104,1.0,Pragyan Ojha,106,RH_vs_RA,39.8,143.28,-0.086,0.71,-0.066,0.11,34.0,40.0,0.01999999999999999,0.066,0.086,19.41,full_toss,below_knee,19.333333333333332,19.333333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_1.19.3,IPL_Men,20,1.19.3,1,19,3,Umesh Yadav,59,FAST_SEAM,1.0,Munaf Patel,104,1.0,Pragyan Ojha,106,RH_vs_RA,39.149,140.93640000000002,-0.426,10.27,-0.041,1.17,5.0,5.0,0.385,0.041,0.426,9.850000000000001,good_length,chest,19.5,19.5,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_20_1.19.4,IPL_Men,20,1.19.4,1,19,4,Umesh Yadav,59,FAST_SEAM,1.0,Munaf Patel,104,1.0,Pragyan Ojha,106,RH_vs_RA,30.154,108.5544,-0.438,7.996,-0.481,0.903,34.0,17.0,-0.04299999999999998,0.481,0.438,12.124,full,waist,19.666666666666668,19.666666666666668,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_20_1.19.5,IPL_Men,20,1.19.5,1,19,5,Umesh Yadav,59,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Munaf Patel,104,LH_vs_RA,37.994,136.7784,0.227,9.303,-0.376,1.214,36.0,31.0,-0.603,0.376,0.227,10.817,good_length,chest,19.833333333333332,19.833333333333332,A,death,Kookaburra_Pink,0,1.0,1,1,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_1.19.6,IPL_Men,20,1.19.6,1,19,6,Umesh Yadav,59,FAST_SEAM,1.0,Munaf Patel,104,1.0,Pragyan Ojha,106,RH_vs_RA,38.944,140.19840000000002,-0.294,8.112,0.053,0.888,5.0,5.0,0.347,0.053,0.294,12.008000000000001,good_length,waist,20.0,20.0,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_1.20.1,IPL_Men,20,1.20.1,1,20,1,Ajit Agarkar,47,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Munaf Patel,104,LH_vs_RA,37.274,134.18640000000002,-0.277,9.664,-0.113,1.141,50.0,40.0,0.16400000000000003,0.113,0.277,10.456000000000001,good_length,chest,20.166666666666668,20.166666666666668,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,,False,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_1.20.2,IPL_Men,20,1.20.2,1,20,2,Ajit Agarkar,47,FAST_SEAM,1.0,Pragyan Ojha,106,0.0,Munaf Patel,104,LH_vs_RA,37.591,135.32760000000002,-0.17,7.299,0.034,0.753,0.0,0.0,0.20400000000000001,0.034,0.17,12.821000000000002,full,hip,20.333333333333332,20.333333333333332,A,death,Kookaburra_Pink,0,0.0,0,0,,0,0,0,0,b Ajit Agarkar,False,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_2.1.1,IPL_Men,20,2.1.1,2,1,1,Munaf Patel,104,SEAM,1.0,Naman Ojha,52,1.0,Virender Sehwag,45,RH_vs_RA,34.938,125.77680000000001,-0.568,7.181,-0.709,0.93,5.0,5.0,-0.14100000000000001,0.709,0.568,12.939,full,waist,1.1666666666666667,1.1666666666666667,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_2.1.2,IPL_Men,20,2.1.2,2,1,2,Munaf Patel,104,SEAM,1.0,Naman Ojha,52,1.0,Virender Sehwag,45,RH_vs_RA,36.882,132.77519999999998,-0.366,9.517,-0.248,1.042,38.0,31.0,0.118,0.248,0.366,10.603000000000002,good_length,waist,1.3333333333333333,1.3333333333333333,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_2.1.3,IPL_Men,20,2.1.3,2,1,3,Munaf Patel,104,SEAM,1.0,Naman Ojha,52,1.0,Virender Sehwag,45,RH_vs_RA,37.339,134.4204,-0.451,9.433,-0.507,1.29,31.0,12.0,-0.055999999999999994,0.507,0.451,10.687000000000001,good_length,chest,1.5,1.5,A,powerplay,Kookaburra_Pink,1,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_20_2.1.4,IPL_Men,20,2.1.4,2,1,4,Munaf Patel,104,SEAM,1.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_RA,37.649,135.53640000000001,-0.559,8.424,-0.609,0.978,11.0,18.0,-0.04999999999999993,0.609,0.559,11.696000000000002,good_length,waist,1.6666666666666665,1.6666666666666665,A,powerplay,Kookaburra_Pink,1,6.0,6,6,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_20_2.1.5,IPL_Men,20,2.1.5,2,1,5,Munaf Patel,104,SEAM,1.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_RA,37.316,134.3376,-0.297,8.913,-0.208,1.053,34.0,33.0,0.089,0.208,0.297,11.207,good_length,waist,1.8333333333333335,1.8333333333333335,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_2.1.6,IPL_Men,20,2.1.6,2,1,6,Munaf Patel,104,SEAM,1.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_RA,37.78,136.008,-0.332,7.375,-0.405,0.762,42.0,22.0,-0.07300000000000001,0.405,0.332,12.745000000000001,full,hip,2.0,2.0,A,powerplay,Kookaburra_Pink,1,1.0,1,1,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_2.2.1,IPL_Men,20,2.2.1,2,2,1,RP Singh,112,SEAM,0.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_LA,38.118,137.22480000000002,0.283,7.013,0.33,0.854,5.0,5.0,0.04700000000000004,0.33,0.283,13.107000000000001,full,waist,2.1666666666666665,2.1666666666666665,A,powerplay,Kookaburra_Pink,1,1.0,0,1,Wd,1,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_2.2.2,IPL_Men,20,2.2.2,2,2,2,RP Singh,112,SEAM,0.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_LA,35.942,129.3912,0.173,7.21,0.227,0.974,5.0,5.0,0.05400000000000002,0.227,0.173,12.91,full,waist,2.3333333333333335,2.3333333333333335,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_2.2.3,IPL_Men,20,2.2.3,2,2,3,RP Singh,112,SEAM,0.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_LA,37.169,133.8084,0.022,5.103,-0.448,0.674,5.0,5.0,-0.47000000000000003,0.448,0.022,15.017000000000001,yorker,hip,2.5,2.5,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,2
IPL_Men_20_2.2.4,IPL_Men,20,2.2.4,2,2,4,RP Singh,112,SEAM,0.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_LA,36.581,131.69160000000002,0.112,9.109,-0.113,1.084,31.0,12.0,-0.225,0.113,0.112,11.011000000000001,good_length,waist,2.6666666666666665,2.6666666666666665,A,powerplay,Kookaburra_Pink,1,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,3
IPL_Men_20_2.2.5,IPL_Men,20,2.2.5,2,2,5,RP Singh,112,SEAM,0.0,Naman Ojha,52,1.0,Virender Sehwag,45,RH_vs_LA,37.342,134.4312,0.267,8.174,0.367,1.022,5.0,5.0,0.09999999999999998,0.367,0.267,11.946000000000002,good_length,waist,2.8333333333333335,2.8333333333333335,A,powerplay,Kookaburra_Pink,1,1.0,0,1,Wd,1,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_20_2.2.6,IPL_Men,20,2.2.6,2,2,6,RP Singh,112,SEAM,0.0,Naman Ojha,52,1.0,Virender Sehwag,45,RH_vs_LA,37.293,134.2548,0.029,8.467,-0.045,1.02,66.0,15.0,-0.074,0.045,0.029,11.653,good_length,waist,3.0,3.0,A,powerplay,Kookaburra_Pink,1,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,4
IPL_Men_20_2.2.7,IPL_Men,20,2.2.7,2,2,7,RP Singh,112,SEAM,0.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_LA,39.062,140.6232,0.145,6.117,0.125,0.719,83.0,32.0,-0.01999999999999999,0.125,0.145,14.003,full,hip,3.166666666666667,3.166666666666667,A,powerplay,Kookaburra_Pink,1,1.0,1,1,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,5
IPL_Men_20_2.2.8,IPL_Men,20,2.2.8,2,2,8,RP Singh,112,SEAM,0.0,Naman Ojha,52,1.0,Virender Sehwag,45,RH_vs_LA,37.625,135.45000000000002,0.247,7.991,0.462,1.053,5.0,5.0,0.21500000000000002,0.462,0.247,12.129000000000001,full,waist,3.333333333333333,3.333333333333333,A,powerplay,Kookaburra_Pink,1,1.0,0,1,Wd,1,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_2.2.9,IPL_Men,20,2.2.9,2,2,9,RP Singh,112,SEAM,0.0,Naman Ojha,52,1.0,Virender Sehwag,45,RH_vs_LA,37.524,135.0864,-0.095,8.359,-0.317,1.006,49.0,35.0,-0.222,0.317,0.095,11.761000000000001,good_length,waist,3.5,3.5,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,False,1,1,1,1,,,,,,,,,,,,,,,,6
IPL_Men_20_2.3.1,IPL_Men,20,2.3.1,2,3,1,Munaf Patel,104,SEAM,1.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_RA,37.681,135.6516,0.154,7.347,0.482,0.885,50.0,39.0,0.32799999999999996,0.482,0.154,12.773,full,waist,3.1666666666666665,3.1666666666666665,A,powerplay,Kookaburra_Pink,1,0.0,0,0,,0,0,0,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,1
IPL_Men_20_2.3.2,IPL_Men,20,2.3.2,2,3,2,Munaf Patel,104,SEAM,1.0,Virender Sehwag,45,1.0,Naman Ojha,52,RH_vs_RA,37.814,136.1304,-0.037,7.986,0.245,0.952,5.0,5.0,0.282,0.245,0.037,12.134,full,waist,3.3333333333333335,3.3333333333333335,A,powerplay,Kookaburra_Pink,1,4.0,0,0,Lb,0,0,1,0,,True,True,1,1,1,1,,,,,,,,,,,,,,,,2
